Unnamed: 0,pickup_time,region,count
318930,2016-06-06 07:00:00,1431,18.0
318933,2016-06-06 07:00:00,1434,19.0
318934,2016-06-06 07:00:00,1435,17.0
318935,2016-06-06 07:00:00,1436,40.0
318936,2016-06-06 07:00:00,1437,89.0
318937,2016-06-06 07:00:00,1438,30.0
318938,2016-06-06 07:00:00,1439,24.0
318940,2016-06-06 07:00:00,1441,8.0
318941,2016-06-06 07:00:00,1442,7.0
318979,2016-06-06 07:00:00,1480,22.0
318981,2016-06-06 07:00:00,1482,21.0
318982,2016-06-06 07:00:00,1483,25.0
319029,2016-06-06 07:00:00,1530,38.0
319031,2016-06-06 07:00:00,1532,13.0
319032,2016-06-06 07:00:00,1533,8.0
319079,2016-06-06 07:00:00,1580,14.0
319129,2016-06-06 07:00:00,1630,6.0
319183,2016-06-06 07:00:00,1684,8.0
319232,2016-06-06 07:00:00,1733,10.0
319233,2016-06-06 07:00:00,1734,169.0
319282,2016-06-06 07:00:00,1783,263.0
319567,2016-06-06 07:00:00,2068,92.0
319568,2016-06-06 07:00:00,2069,13.0
319617,2016-06-06 07:00:00,2118,208.0
319618,2016-06-06 07:00:00,2119,19.0
319667,2016-06-06 07:00:00,2168,76.0
321074,2016-06-06 08:00:00,1075,68.0
321075,2016-06-06 08:00:00,1076,208.0
321076,2016-06-06 08:00:00,1077,182.0
321124,2016-06-06 08:00:00,1125,105.0
321125,2016-06-06 08:00:00,1126,190.0
321126,2016-06-06 08:00:00,1127,349.0
321127,2016-06-06 08:00:00,1128,327.0
321128,2016-06-06 08:00:00,1129,425.0
321129,2016-06-06 08:00:00,1130,287.0
321130,2016-06-06 08:00:00,1131,195.0
321131,2016-06-06 08:00:00,1132,46.0
321171,2016-06-06 08:00:00,1172,13.0
321172,2016-06-06 08:00:00,1173,71.0
321173,2016-06-06 08:00:00,1174,63.0
321174,2016-06-06 08:00:00,1175,13.0
321175,2016-06-06 08:00:00,1176,21.0
321176,2016-06-06 08:00:00,1177,135.0
321177,2016-06-06 08:00:00,1178,259.0
321178,2016-06-06 08:00:00,1179,518.0
321179,2016-06-06 08:00:00,1180,500.0
321180,2016-06-06 08:00:00,1181,861.0
321181,2016-06-06 08:00:00,1182,436.0
321182,2016-06-06 08:00:00,1183,132.0
321183,2016-06-06 08:00:00,1184,23.0
321220,2016-06-06 08:00:00,1221,7.0
321221,2016-06-06 08:00:00,1222,12.0
321222,2016-06-06 08:00:00,1223,16.0
321223,2016-06-06 08:00:00,1224,33.0
321224,2016-06-06 08:00:00,1225,10.0
321226,2016-06-06 08:00:00,1227,99.0
321227,2016-06-06 08:00:00,1228,155.0
321228,2016-06-06 08:00:00,1229,445.0
321229,2016-06-06 08:00:00,1230,812.0
321230,2016-06-06 08:00:00,1231,791.0
321231,2016-06-06 08:00:00,1232,608.0
321232,2016-06-06 08:00:00,1233,547.0
321233,2016-06-06 08:00:00,1234,387.0
321234,2016-06-06 08:00:00,1235,144.0
321271,2016-06-06 08:00:00,1272,9.0
321272,2016-06-06 08:00:00,1273,8.0
321273,2016-06-06 08:00:00,1274,12.0
321277,2016-06-06 08:00:00,1278,13.0
321278,2016-06-06 08:00:00,1279,55.0
321279,2016-06-06 08:00:00,1280,303.0
321280,2016-06-06 08:00:00,1281,896.0
321281,2016-06-06 08:00:00,1282,701.0
321282,2016-06-06 08:00:00,1283,288.0
321283,2016-06-06 08:00:00,1284,124.0
321284,2016-06-06 08:00:00,1285,305.0
321285,2016-06-06 08:00:00,1286,300.0
321286,2016-06-06 08:00:00,1287,138.0
321325,2016-06-06 08:00:00,1326,7.0
321326,2016-06-06 08:00:00,1327,6.0
321330,2016-06-06 08:00:00,1331,108.0
321331,2016-06-06 08:00:00,1332,665.0
321332,2016-06-06 08:00:00,1333,905.0
321333,2016-06-06 08:00:00,1334,742.0
321334,2016-06-06 08:00:00,1335,227.0
321335,2016-06-06 08:00:00,1336,124.0
321336,2016-06-06 08:00:00,1337,124.0
321337,2016-06-06 08:00:00,1338,47.0
321338,2016-06-06 08:00:00,1339,13.0
321375,2016-06-06 08:00:00,1376,3.0
321376,2016-06-06 08:00:00,1377,2.0
321377,2016-06-06 08:00:00,1378,2.0
321379,2016-06-06 08:00:00,1380,2.0
321381,2016-06-06 08:00:00,1382,24.0
321382,2016-06-06 08:00:00,1383,500.0
321383,2016-06-06 08:00:00,1384,434.0
321384,2016-06-06 08:00:00,1385,461.0
321385,2016-06-06 08:00:00,1386,52.0
321386,2016-06-06 08:00:00,1387,38.0
321387,2016-06-06 08:00:00,1388,28.0
321388,2016-06-06 08:00:00,1389,18.0
321389,2016-06-06 08:00:00,1390,33.0
321425,2016-06-06 08:00:00,1426,2.0
321430,2016-06-06 08:00:00,1431,30.0
321433,2016-06-06 08:00:00,1434,17.0
321434,2016-06-06 08:00:00,1435,12.0
321435,2016-06-06 08:00:00,1436,33.0
321436,2016-06-06 08:00:00,1437,50.0
321437,2016-06-06 08:00:00,1438,20.0
321438,2016-06-06 08:00:00,1439,11.0
321440,2016-06-06 08:00:00,1441,9.0
321441,2016-06-06 08:00:00,1442,8.0
321479,2016-06-06 08:00:00,1480,21.0
321481,2016-06-06 08:00:00,1482,43.0
321482,2016-06-06 08:00:00,1483,34.0
321529,2016-06-06 08:00:00,1530,30.0
321531,2016-06-06 08:00:00,1532,6.0
321532,2016-06-06 08:00:00,1533,23.0
321579,2016-06-06 08:00:00,1580,8.0
321629,2016-06-06 08:00:00,1630,3.0
321683,2016-06-06 08:00:00,1684,31.0
321732,2016-06-06 08:00:00,1733,11.0
321733,2016-06-06 08:00:00,1734,334.0
321782,2016-06-06 08:00:00,1783,350.0
322067,2016-06-06 08:00:00,2068,41.0
322068,2016-06-06 08:00:00,2069,6.0
322117,2016-06-06 08:00:00,2118,135.0
322118,2016-06-06 08:00:00,2119,5.0
322167,2016-06-06 08:00:00,2168,106.0
323574,2016-06-06 09:00:00,1075,60.0
323575,2016-06-06 09:00:00,1076,174.0
323576,2016-06-06 09:00:00,1077,116.0
323624,2016-06-06 09:00:00,1125,67.0
323625,2016-06-06 09:00:00,1126,223.0
323626,2016-06-06 09:00:00,1127,299.0
323627,2016-06-06 09:00:00,1128,485.0
323628,2016-06-06 09:00:00,1129,407.0
323629,2016-06-06 09:00:00,1130,373.0
323630,2016-06-06 09:00:00,1131,165.0
323631,2016-06-06 09:00:00,1132,59.0
323671,2016-06-06 09:00:00,1172,10.0
323672,2016-06-06 09:00:00,1173,23.0
323673,2016-06-06 09:00:00,1174,30.0
323674,2016-06-06 09:00:00,1175,7.0
323675,2016-06-06 09:00:00,1176,37.0
323676,2016-06-06 09:00:00,1177,149.0
323677,2016-06-06 09:00:00,1178,321.0
323678,2016-06-06 09:00:00,1179,541.0
323679,2016-06-06 09:00:00,1180,625.0
323680,2016-06-06 09:00:00,1181,944.0
323681,2016-06-06 09:00:00,1182,371.0
323682,2016-06-06 09:00:00,1183,137.0
323683,2016-06-06 09:00:00,1184,13.0
323720,2016-06-06 09:00:00,1221,3.0
323721,2016-06-06 09:00:00,1222,2.0
323722,2016-06-06 09:00:00,1223,12.0
323723,2016-06-06 09:00:00,1224,30.0
323724,2016-06-06 09:00:00,1225,5.0
323726,2016-06-06 09:00:00,1227,112.0
323727,2016-06-06 09:00:00,1228,222.0
323728,2016-06-06 09:00:00,1229,435.0
323729,2016-06-06 09:00:00,1230,727.0
323730,2016-06-06 09:00:00,1231,887.0
323731,2016-06-06 09:00:00,1232,887.0
323732,2016-06-06 09:00:00,1233,568.0
323733,2016-06-06 09:00:00,1234,333.0
323734,2016-06-06 09:00:00,1235,154.0
323771,2016-06-06 09:00:00,1272,4.0
323772,2016-06-06 09:00:00,1273,2.0
323773,2016-06-06 09:00:00,1274,2.0
323777,2016-06-06 09:00:00,1278,16.0
323778,2016-06-06 09:00:00,1279,39.0
323779,2016-06-06 09:00:00,1280,250.0
323780,2016-06-06 09:00:00,1281,819.0
323781,2016-06-06 09:00:00,1282,1003.0
323782,2016-06-06 09:00:00,1283,259.0
323783,2016-06-06 09:00:00,1284,100.0
323784,2016-06-06 09:00:00,1285,301.0
323785,2016-06-06 09:00:00,1286,248.0
323786,2016-06-06 09:00:00,1287,105.0
323825,2016-06-06 09:00:00,1326,3.0
323826,2016-06-06 09:00:00,1327,5.0
323830,2016-06-06 09:00:00,1331,104.0
323831,2016-06-06 09:00:00,1332,462.0
323832,2016-06-06 09:00:00,1333,786.0
323833,2016-06-06 09:00:00,1334,603.0
323834,2016-06-06 09:00:00,1335,157.0
323835,2016-06-06 09:00:00,1336,98.0
323836,2016-06-06 09:00:00,1337,80.0
323837,2016-06-06 09:00:00,1338,41.0
323838,2016-06-06 09:00:00,1339,8.0
323875,2016-06-06 09:00:00,1376,2.0
323876,2016-06-06 09:00:00,1377,3.0
323877,2016-06-06 09:00:00,1378,2.0
323879,2016-06-06 09:00:00,1380,5.0
323881,2016-06-06 09:00:00,1382,27.0
323882,2016-06-06 09:00:00,1383,457.0
323883,2016-06-06 09:00:00,1384,443.0
323884,2016-06-06 09:00:00,1385,360.0
323885,2016-06-06 09:00:00,1386,26.0
323886,2016-06-06 09:00:00,1387,21.0
323887,2016-06-06 09:00:00,1388,14.0
323888,2016-06-06 09:00:00,1389,13.0
323889,2016-06-06 09:00:00,1390,10.0
323925,2016-06-06 09:00:00,1426,1.0
323930,2016-06-06 09:00:00,1431,26.0
323933,2016-06-06 09:00:00,1434,13.0
323934,2016-06-06 09:00:00,1435,5.0
323935,2016-06-06 09:00:00,1436,21.0
323936,2016-06-06 09:00:00,1437,27.0
323937,2016-06-06 09:00:00,1438,9.0
323938,2016-06-06 09:00:00,1439,3.0
323940,2016-06-06 09:00:00,1441,3.0
323941,2016-06-06 09:00:00,1442,6.0
323979,2016-06-06 09:00:00,1480,7.0
323981,2016-06-06 09:00:00,1482,9.0
323982,2016-06-06 09:00:00,1483,16.0
324029,2016-06-06 09:00:00,1530,7.0
324031,2016-06-06 09:00:00,1532,1.0
324032,2016-06-06 09:00:00,1533,7.0
324079,2016-06-06 09:00:00,1580,4.0
324129,2016-06-06 09:00:00,1630,3.0
324183,2016-06-06 09:00:00,1684,27.0
324232,2016-06-06 09:00:00,1733,10.0
324233,2016-06-06 09:00:00,1734,363.0
324282,2016-06-06 09:00:00,1783,446.0
324567,2016-06-06 09:00:00,2068,54.0
324568,2016-06-06 09:00:00,2069,19.0
324617,2016-06-06 09:00:00,2118,98.0
324618,2016-06-06 09:00:00,2119,9.0
324667,2016-06-06 09:00:00,2168,146.0
326074,2016-06-06 10:00:00,1075,60.0
326075,2016-06-06 10:00:00,1076,155.0
326076,2016-06-06 10:00:00,1077,90.0
326124,2016-06-06 10:00:00,1125,61.0
326125,2016-06-06 10:00:00,1126,177.0
326126,2016-06-06 10:00:00,1127,267.0
326127,2016-06-06 10:00:00,1128,203.0
326128,2016-06-06 10:00:00,1129,257.0
326129,2016-06-06 10:00:00,1130,262.0
326130,2016-06-06 10:00:00,1131,148.0
326131,2016-06-06 10:00:00,1132,48.0
326171,2016-06-06 10:00:00,1172,5.0
326172,2016-06-06 10:00:00,1173,10.0
326173,2016-06-06 10:00:00,1174,24.0
326174,2016-06-06 10:00:00,1175,7.0
326175,2016-06-06 10:00:00,1176,15.0
326176,2016-06-06 10:00:00,1177,123.0
326177,2016-06-06 10:00:00,1178,228.0
326178,2016-06-06 10:00:00,1179,455.0
326179,2016-06-06 10:00:00,1180,571.0
326180,2016-06-06 10:00:00,1181,976.0
326181,2016-06-06 10:00:00,1182,364.0
326182,2016-06-06 10:00:00,1183,92.0
326183,2016-06-06 10:00:00,1184,30.0
326220,2016-06-06 10:00:00,1221,1.0
326221,2016-06-06 10:00:00,1222,1.0
326222,2016-06-06 10:00:00,1223,4.0
326223,2016-06-06 10:00:00,1224,23.0
326224,2016-06-06 10:00:00,1225,0.0
326226,2016-06-06 10:00:00,1227,90.0
326227,2016-06-06 10:00:00,1228,221.0
326228,2016-06-06 10:00:00,1229,354.0
326229,2016-06-06 10:00:00,1230,594.0
326230,2016-06-06 10:00:00,1231,806.0
326231,2016-06-06 10:00:00,1232,764.0
326232,2016-06-06 10:00:00,1233,543.0
326233,2016-06-06 10:00:00,1234,392.0
326234,2016-06-06 10:00:00,1235,164.0
326271,2016-06-06 10:00:00,1272,4.0
326272,2016-06-06 10:00:00,1273,3.0
326273,2016-06-06 10:00:00,1274,4.0
326277,2016-06-06 10:00:00,1278,16.0
326278,2016-06-06 10:00:00,1279,54.0
326279,2016-06-06 10:00:00,1280,210.0
326280,2016-06-06 10:00:00,1281,700.0
326281,2016-06-06 10:00:00,1282,949.0
326282,2016-06-06 10:00:00,1283,376.0
326283,2016-06-06 10:00:00,1284,95.0
326284,2016-06-06 10:00:00,1285,276.0
326285,2016-06-06 10:00:00,1286,247.0
326286,2016-06-06 10:00:00,1287,69.0
326325,2016-06-06 10:00:00,1326,2.0
326326,2016-06-06 10:00:00,1327,1.0
326330,2016-06-06 10:00:00,1331,55.0
326331,2016-06-06 10:00:00,1332,366.0
326332,2016-06-06 10:00:00,1333,679.0
326333,2016-06-06 10:00:00,1334,631.0
326334,2016-06-06 10:00:00,1335,121.0
326335,2016-06-06 10:00:00,1336,78.0
326336,2016-06-06 10:00:00,1337,62.0
326337,2016-06-06 10:00:00,1338,27.0
326338,2016-06-06 10:00:00,1339,9.0
326375,2016-06-06 10:00:00,1376,2.0
326376,2016-06-06 10:00:00,1377,2.0
326377,2016-06-06 10:00:00,1378,1.0
326379,2016-06-06 10:00:00,1380,7.0
326381,2016-06-06 10:00:00,1382,43.0
326382,2016-06-06 10:00:00,1383,344.0
326383,2016-06-06 10:00:00,1384,492.0
326384,2016-06-06 10:00:00,1385,248.0
326385,2016-06-06 10:00:00,1386,31.0
326386,2016-06-06 10:00:00,1387,14.0
326387,2016-06-06 10:00:00,1388,9.0
326388,2016-06-06 10:00:00,1389,6.0
326389,2016-06-06 10:00:00,1390,10.0
326425,2016-06-06 10:00:00,1426,0.0
326430,2016-06-06 10:00:00,1431,18.0
326433,2016-06-06 10:00:00,1434,13.0
326434,2016-06-06 10:00:00,1435,4.0
326435,2016-06-06 10:00:00,1436,11.0
326436,2016-06-06 10:00:00,1437,9.0
326437,2016-06-06 10:00:00,1438,1.0
326438,2016-06-06 10:00:00,1439,2.0
326440,2016-06-06 10:00:00,1441,4.0
326441,2016-06-06 10:00:00,1442,8.0
326479,2016-06-06 10:00:00,1480,4.0
326481,2016-06-06 10:00:00,1482,5.0
326482,2016-06-06 10:00:00,1483,12.0
326529,2016-06-06 10:00:00,1530,6.0
326531,2016-06-06 10:00:00,1532,2.0
326532,2016-06-06 10:00:00,1533,1.0
326579,2016-06-06 10:00:00,1580,4.0
326629,2016-06-06 10:00:00,1630,0.0
326683,2016-06-06 10:00:00,1684,52.0
326732,2016-06-06 10:00:00,1733,7.0
326733,2016-06-06 10:00:00,1734,382.0
326782,2016-06-06 10:00:00,1783,484.0
327067,2016-06-06 10:00:00,2068,84.0
327068,2016-06-06 10:00:00,2069,14.0
327117,2016-06-06 10:00:00,2118,139.0
327118,2016-06-06 10:00:00,2119,45.0
327167,2016-06-06 10:00:00,2168,120.0
328574,2016-06-06 11:00:00,1075,92.0
328575,2016-06-06 11:00:00,1076,187.0
328576,2016-06-06 11:00:00,1077,99.0
328624,2016-06-06 11:00:00,1125,62.0
328625,2016-06-06 11:00:00,1126,182.0
328626,2016-06-06 11:00:00,1127,290.0
328627,2016-06-06 11:00:00,1128,243.0
328628,2016-06-06 11:00:00,1129,181.0
328629,2016-06-06 11:00:00,1130,258.0
328630,2016-06-06 11:00:00,1131,149.0
328631,2016-06-06 11:00:00,1132,54.0
328671,2016-06-06 11:00:00,1172,2.0
328672,2016-06-06 11:00:00,1173,5.0
328673,2016-06-06 11:00:00,1174,13.0
328674,2016-06-06 11:00:00,1175,3.0
328675,2016-06-06 11:00:00,1176,18.0
328676,2016-06-06 11:00:00,1177,139.0
328677,2016-06-06 11:00:00,1178,252.0
328678,2016-06-06 11:00:00,1179,438.0
328679,2016-06-06 11:00:00,1180,541.0
328680,2016-06-06 11:00:00,1181,873.0
328681,2016-06-06 11:00:00,1182,344.0
328682,2016-06-06 11:00:00,1183,95.0
328683,2016-06-06 11:00:00,1184,20.0
328720,2016-06-06 11:00:00,1221,1.0
328721,2016-06-06 11:00:00,1222,2.0
328722,2016-06-06 11:00:00,1223,6.0
328723,2016-06-06 11:00:00,1224,24.0
328724,2016-06-06 11:00:00,1225,1.0
328726,2016-06-06 11:00:00,1227,70.0
328727,2016-06-06 11:00:00,1228,148.0
328728,2016-06-06 11:00:00,1229,313.0
328729,2016-06-06 11:00:00,1230,551.0
328730,2016-06-06 11:00:00,1231,917.0
328731,2016-06-06 11:00:00,1232,771.0
328732,2016-06-06 11:00:00,1233,534.0
328733,2016-06-06 11:00:00,1234,382.0
328734,2016-06-06 11:00:00,1235,167.0
328771,2016-06-06 11:00:00,1272,1.0
328772,2016-06-06 11:00:00,1273,2.0
328773,2016-06-06 11:00:00,1274,0.0
328777,2016-06-06 11:00:00,1278,11.0
328778,2016-06-06 11:00:00,1279,46.0
328779,2016-06-06 11:00:00,1280,203.0
328780,2016-06-06 11:00:00,1281,727.0
328781,2016-06-06 11:00:00,1282,1046.0
328782,2016-06-06 11:00:00,1283,302.0
328783,2016-06-06 11:00:00,1284,119.0
328784,2016-06-06 11:00:00,1285,292.0
328785,2016-06-06 11:00:00,1286,237.0
328786,2016-06-06 11:00:00,1287,72.0
328825,2016-06-06 11:00:00,1326,11.0
328826,2016-06-06 11:00:00,1327,6.0
328830,2016-06-06 11:00:00,1331,71.0
328831,2016-06-06 11:00:00,1332,375.0
328832,2016-06-06 11:00:00,1333,666.0
328833,2016-06-06 11:00:00,1334,621.0
328834,2016-06-06 11:00:00,1335,170.0
328835,2016-06-06 11:00:00,1336,71.0
328836,2016-06-06 11:00:00,1337,59.0
328837,2016-06-06 11:00:00,1338,39.0
328838,2016-06-06 11:00:00,1339,8.0
328875,2016-06-06 11:00:00,1376,1.0
328876,2016-06-06 11:00:00,1377,1.0
328877,2016-06-06 11:00:00,1378,1.0
328879,2016-06-06 11:00:00,1380,6.0
328881,2016-06-06 11:00:00,1382,40.0
328882,2016-06-06 11:00:00,1383,312.0
328883,2016-06-06 11:00:00,1384,458.0
328884,2016-06-06 11:00:00,1385,277.0
328885,2016-06-06 11:00:00,1386,34.0
328886,2016-06-06 11:00:00,1387,12.0
328887,2016-06-06 11:00:00,1388,4.0
328888,2016-06-06 11:00:00,1389,8.0
328889,2016-06-06 11:00:00,1390,7.0
328925,2016-06-06 11:00:00,1426,0.0
328930,2016-06-06 11:00:00,1431,11.0
328933,2016-06-06 11:00:00,1434,16.0
328934,2016-06-06 11:00:00,1435,5.0
328935,2016-06-06 11:00:00,1436,15.0
328936,2016-06-06 11:00:00,1437,22.0
328937,2016-06-06 11:00:00,1438,3.0
328938,2016-06-06 11:00:00,1439,3.0
328940,2016-06-06 11:00:00,1441,6.0
328941,2016-06-06 11:00:00,1442,5.0
328979,2016-06-06 11:00:00,1480,10.0
328981,2016-06-06 11:00:00,1482,3.0
328982,2016-06-06 11:00:00,1483,7.0
329029,2016-06-06 11:00:00,1530,8.0
329031,2016-06-06 11:00:00,1532,5.0
329032,2016-06-06 11:00:00,1533,10.0
329079,2016-06-06 11:00:00,1580,5.0
329129,2016-06-06 11:00:00,1630,4.0
329183,2016-06-06 11:00:00,1684,40.0
329232,2016-06-06 11:00:00,1733,5.0
329233,2016-06-06 11:00:00,1734,386.0
329282,2016-06-06 11:00:00,1783,425.0
329567,2016-06-06 11:00:00,2068,119.0
329568,2016-06-06 11:00:00,2069,8.0
329617,2016-06-06 11:00:00,2118,151.0
329618,2016-06-06 11:00:00,2119,57.0
329667,2016-06-06 11:00:00,2168,42.0
331074,2016-06-06 12:00:00,1075,114.0
331075,2016-06-06 12:00:00,1076,196.0
331076,2016-06-06 12:00:00,1077,107.0
331124,2016-06-06 12:00:00,1125,65.0
331125,2016-06-06 12:00:00,1126,198.0
331126,2016-06-06 12:00:00,1127,289.0
331127,2016-06-06 12:00:00,1128,221.0
331128,2016-06-06 12:00:00,1129,226.0
331129,2016-06-06 12:00:00,1130,299.0
331130,2016-06-06 12:00:00,1131,115.0
331131,2016-06-06 12:00:00,1132,52.0
331171,2016-06-06 12:00:00,1172,1.0
331172,2016-06-06 12:00:00,1173,5.0
331173,2016-06-06 12:00:00,1174,15.0
331174,2016-06-06 12:00:00,1175,9.0
331175,2016-06-06 12:00:00,1176,21.0
331176,2016-06-06 12:00:00,1177,146.0
331177,2016-06-06 12:00:00,1178,267.0
331178,2016-06-06 12:00:00,1179,434.0
331179,2016-06-06 12:00:00,1180,564.0
331180,2016-06-06 12:00:00,1181,848.0
331181,2016-06-06 12:00:00,1182,327.0
331182,2016-06-06 12:00:00,1183,92.0
331183,2016-06-06 12:00:00,1184,15.0
331220,2016-06-06 12:00:00,1221,0.0
331221,2016-06-06 12:00:00,1222,2.0
331222,2016-06-06 12:00:00,1223,6.0
331223,2016-06-06 12:00:00,1224,12.0
331224,2016-06-06 12:00:00,1225,2.0
331226,2016-06-06 12:00:00,1227,78.0
331227,2016-06-06 12:00:00,1228,157.0
331228,2016-06-06 12:00:00,1229,306.0
331229,2016-06-06 12:00:00,1230,624.0
331230,2016-06-06 12:00:00,1231,861.0
331231,2016-06-06 12:00:00,1232,755.0
331232,2016-06-06 12:00:00,1233,548.0
331233,2016-06-06 12:00:00,1234,417.0
331234,2016-06-06 12:00:00,1235,188.0
331271,2016-06-06 12:00:00,1272,0.0
331272,2016-06-06 12:00:00,1273,3.0
331273,2016-06-06 12:00:00,1274,1.0
331277,2016-06-06 12:00:00,1278,11.0
331278,2016-06-06 12:00:00,1279,30.0
331279,2016-06-06 12:00:00,1280,211.0
331280,2016-06-06 12:00:00,1281,776.0
331281,2016-06-06 12:00:00,1282,1210.0
331282,2016-06-06 12:00:00,1283,365.0
331283,2016-06-06 12:00:00,1284,112.0
331284,2016-06-06 12:00:00,1285,270.0
331285,2016-06-06 12:00:00,1286,242.0
331286,2016-06-06 12:00:00,1287,72.0
331325,2016-06-06 12:00:00,1326,8.0
331326,2016-06-06 12:00:00,1327,2.0
331330,2016-06-06 12:00:00,1331,68.0
331331,2016-06-06 12:00:00,1332,373.0
331332,2016-06-06 12:00:00,1333,643.0
331333,2016-06-06 12:00:00,1334,655.0
331334,2016-06-06 12:00:00,1335,232.0
331335,2016-06-06 12:00:00,1336,82.0
331336,2016-06-06 12:00:00,1337,56.0
331337,2016-06-06 12:00:00,1338,39.0
331338,2016-06-06 12:00:00,1339,8.0
331375,2016-06-06 12:00:00,1376,0.0
331376,2016-06-06 12:00:00,1377,2.0
331377,2016-06-06 12:00:00,1378,1.0
331379,2016-06-06 12:00:00,1380,4.0
331381,2016-06-06 12:00:00,1382,38.0
331382,2016-06-06 12:00:00,1383,302.0
331383,2016-06-06 12:00:00,1384,445.0
331384,2016-06-06 12:00:00,1385,302.0
331385,2016-06-06 12:00:00,1386,39.0
331386,2016-06-06 12:00:00,1387,19.0
331387,2016-06-06 12:00:00,1388,14.0
331388,2016-06-06 12:00:00,1389,7.0
331389,2016-06-06 12:00:00,1390,7.0
331425,2016-06-06 12:00:00,1426,0.0
331430,2016-06-06 12:00:00,1431,8.0
331433,2016-06-06 12:00:00,1434,13.0
331434,2016-06-06 12:00:00,1435,4.0
331435,2016-06-06 12:00:00,1436,17.0
331436,2016-06-06 12:00:00,1437,24.0
331437,2016-06-06 12:00:00,1438,9.0
331438,2016-06-06 12:00:00,1439,5.0
331440,2016-06-06 12:00:00,1441,3.0
331441,2016-06-06 12:00:00,1442,6.0
331479,2016-06-06 12:00:00,1480,7.0
331481,2016-06-06 12:00:00,1482,3.0
331482,2016-06-06 12:00:00,1483,7.0
331529,2016-06-06 12:00:00,1530,10.0
331531,2016-06-06 12:00:00,1532,0.0
331532,2016-06-06 12:00:00,1533,2.0
331579,2016-06-06 12:00:00,1580,2.0
331629,2016-06-06 12:00:00,1630,1.0
331683,2016-06-06 12:00:00,1684,21.0
331732,2016-06-06 12:00:00,1733,6.0
331733,2016-06-06 12:00:00,1734,386.0
331782,2016-06-06 12:00:00,1783,344.0
332067,2016-06-06 12:00:00,2068,90.0
332068,2016-06-06 12:00:00,2069,7.0
332117,2016-06-06 12:00:00,2118,170.0
332118,2016-06-06 12:00:00,2119,34.0
332167,2016-06-06 12:00:00,2168,80.0
333574,2016-06-06 13:00:00,1075,112.0
333575,2016-06-06 13:00:00,1076,208.0
333576,2016-06-06 13:00:00,1077,99.0
333624,2016-06-06 13:00:00,1125,73.0
333625,2016-06-06 13:00:00,1126,203.0
333626,2016-06-06 13:00:00,1127,277.0
333627,2016-06-06 13:00:00,1128,282.0
333628,2016-06-06 13:00:00,1129,228.0
333629,2016-06-06 13:00:00,1130,331.0
333630,2016-06-06 13:00:00,1131,133.0
333631,2016-06-06 13:00:00,1132,39.0
333671,2016-06-06 13:00:00,1172,0.0
333672,2016-06-06 13:00:00,1173,6.0
333673,2016-06-06 13:00:00,1174,8.0
333674,2016-06-06 13:00:00,1175,7.0
333675,2016-06-06 13:00:00,1176,16.0
333676,2016-06-06 13:00:00,1177,154.0
333677,2016-06-06 13:00:00,1178,287.0
333678,2016-06-06 13:00:00,1179,453.0
333679,2016-06-06 13:00:00,1180,573.0
333680,2016-06-06 13:00:00,1181,818.0
333681,2016-06-06 13:00:00,1182,296.0
333682,2016-06-06 13:00:00,1183,90.0
333683,2016-06-06 13:00:00,1184,28.0
333720,2016-06-06 13:00:00,1221,0.0
333721,2016-06-06 13:00:00,1222,0.0
333722,2016-06-06 13:00:00,1223,5.0
333723,2016-06-06 13:00:00,1224,13.0
333724,2016-06-06 13:00:00,1225,3.0
333726,2016-06-06 13:00:00,1227,53.0
333727,2016-06-06 13:00:00,1228,157.0
333728,2016-06-06 13:00:00,1229,344.0
333729,2016-06-06 13:00:00,1230,630.0
333730,2016-06-06 13:00:00,1231,939.0
333731,2016-06-06 13:00:00,1232,729.0
333732,2016-06-06 13:00:00,1233,558.0
333733,2016-06-06 13:00:00,1234,397.0
333734,2016-06-06 13:00:00,1235,204.0
333771,2016-06-06 13:00:00,1272,7.0
333772,2016-06-06 13:00:00,1273,3.0
333773,2016-06-06 13:00:00,1274,2.0
333777,2016-06-06 13:00:00,1278,9.0
333778,2016-06-06 13:00:00,1279,29.0
333779,2016-06-06 13:00:00,1280,217.0
333780,2016-06-06 13:00:00,1281,732.0
333781,2016-06-06 13:00:00,1282,1321.0
333782,2016-06-06 13:00:00,1283,375.0
333783,2016-06-06 13:00:00,1284,100.0
333784,2016-06-06 13:00:00,1285,276.0
333785,2016-06-06 13:00:00,1286,225.0
333786,2016-06-06 13:00:00,1287,74.0
333825,2016-06-06 13:00:00,1326,4.0
333826,2016-06-06 13:00:00,1327,5.0
333830,2016-06-06 13:00:00,1331,53.0
333831,2016-06-06 13:00:00,1332,370.0
333832,2016-06-06 13:00:00,1333,661.0
333833,2016-06-06 13:00:00,1334,706.0
333834,2016-06-06 13:00:00,1335,172.0
333835,2016-06-06 13:00:00,1336,73.0
333836,2016-06-06 13:00:00,1337,76.0
333837,2016-06-06 13:00:00,1338,39.0
333838,2016-06-06 13:00:00,1339,5.0
333875,2016-06-06 13:00:00,1376,0.0
333876,2016-06-06 13:00:00,1377,1.0
333877,2016-06-06 13:00:00,1378,3.0
333879,2016-06-06 13:00:00,1380,4.0
333881,2016-06-06 13:00:00,1382,42.0
333882,2016-06-06 13:00:00,1383,278.0
333883,2016-06-06 13:00:00,1384,436.0
333884,2016-06-06 13:00:00,1385,258.0
333885,2016-06-06 13:00:00,1386,30.0
